BORO,BLOCK,FROM_LOT,TO_LOT,FILING YEAR,REGULATED,UNREGULATED,OFFICE,OWNER/RELATED SPACE,GOV. RENTAL SUBSIDIES,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES,AMORTIZED LEASE AND TENANT IMP. COSTS,REPAIRS AND MAINT.,tract_10
1,01053,0125,,2021,,,,32175.0,,32175.0,279485.0,142239.0,92748.0,
1,01053,0001,,2021,50436.0,179900.0,,,,461713.0,287181.0,,117369.0,
1,01049,1002,1002,2021,,,563875.0,,,63531271.0,27217947.0,3376907.0,6889497.0,
1,01053,0017,,2021,86949.0,117585.0,,,,204534.0,100443.0,10200.0,43154.0,
1,01053,0014,,2021,,7854.0,,27500.0,,35354.0,70792.0,1005.0,18250.0,
1,01053,0022,,2021,178763.0,122927.0,,,,301690.0,124403.0,9750.0,45047.0,
1,01053,0120,,2021,,120000.0,,,,120000.0,73890.0,19952.0,8365.0,
1,01053,0023,,2021,632902.0,,,,,632902.0,229056.0,36615.0,46353.0,36061012100
1,01053,0002,,2021,,190750.0,,,,298750.0,166325.0,,53581.0,
1,01053,0027,,2021,,,,,,159076.0,6068.0,1071.0,35.0,
1,01053,0003,,2021,160087.0,101827.0,,,,319844.0,194375.0,14750.0,54314.0,
1,01053,0026,,2021,16662.0,68050.0,,,,84712.0,69679.0,6574.0,9479.0,
1,01053,0029,,2021,101566.0,139234.0,,,,1076386.0,252968.0,21376.0,64089.0,
1,01053,0036,,2021,358757.0,,,,,684809.0,152523.0,17840.0,39516.0,36061012100
1,01053,0032,,2021,59133.0,352732.0,,,,577361.0,200494.0,21670.0,57986.0,
1,01053,0041,,2021,,98068.0,,,,98068.0,39997.0,7125.0,6887.0,
1,01054,0128,,2021,23976.0,105042.0,,,,129018.0,116793.0,,61300.0,
1,01053,0044,,2021,479831.0,465789.0,,,7341.0,967666.0,505777.0,91882.0,50896.0,
1,01054,0001,,2021,,840600.0,,,,840600.0,269000.0,,34863.0,
1,01054,0021,,2021,182179.0,,,,,182225.0,59616.0,7500.0,7378.0,
1,01054,0013,,2021,206351.0,422797.0,,,,640639.0,243537.0,1337.0,79102.0,
1,01054,0023,,2021,130697.0,195237.0,,,1647.0,327581.0,165986.0,,9339.0,
1,01054,0027,,2021,10587.0,224234.0,,,,234821.0,87164.0,,17530.0,
1,01054,0036,,2021,303490.0,460810.0,,,,943994.0,458905.0,30510.0,79703.0,
1,01054,0022,,2021,3654128.0,,,,,3654128.0,,,5922722.0,
1,01054,0028,,2021,,78120.0,,,,117679.0,78976.0,,14210.0,
1,01054,0047,,2021,147504.0,,,,,147504.0,141325.0,,58690.0,
1,01054,0040,,2021,,197830.0,,,,197830.0,70417.0,,23730.0,
1,01054,0040,,2021,,197830.0,,,,197830.0,70417.0,,23730.0,
1,01054,0053,,2021,53414.0,39400.0,,,,92814.0,100839.0,,24210.0,
1,01054,0054,,2021,76268.0,14884.0,,,,91152.0,112361.0,,27561.0,
1,01054,0041,,2021,,,,,,2483562.0,1309313.0,250627.0,161542.0,
1,01054,0056,,2021,,1836544.0,,,,1837151.0,685676.0,,49726.0,
1,01054,9060,,2021,,324863.0,,,,324863.0,108542.0,3152.0,21552.0,
1,01054,0048,,2021,,,,120000.0,,596975.0,622310.0,,102463.0,
1,01055,0015,,2021,,644272.0,,723078.0,,726092.0,192444.0,,24218.0,
1,01055,0136,,2021,44304.0,222440.0,,,,266744.0,199129.0,,26347.0,
1,01055,0020,,2021,235666.0,131048.0,,,,366714.0,155152.0,,49292.0,
1,01054,0007,,2021,181552.0,153525.0,36000.0,,,371077.0,225824.0,,18043.0,
1,01055,0021,,2021,241811.0,101650.0,,,,343461.0,155152.0,,49292.0,
1,01055,0023,,2021,,,,,,272500.0,51776.0,,530.0,
1,01055,0026,,2021,31369.0,354038.0,,,,385407.0,201227.0,68140.0,21027.0,
1,01055,0028,,2021,137040.0,588144.0,,,,725184.0,203990.0,,48016.0,
1,01055,0022,,2021,87368.0,87093.0,,,,174461.0,77576.0,,24646.0,
1,01055,0029,,2021,,800422.0,,,,1245540.0,357856.0,45267.0,95278.0,
1,01055,0035,,2021,,87662.0,,,,167662.0,42326.0,,13444.0,
1,01054,0060,,2021,,,,,,,2449053.0,,19053.0,
1,01055,0037,,2021,281944.0,,,,,321544.0,184469.0,,37000.0,
1,01055,0031,,2021,73075.0,255517.0,,,,539801.0,135177.0,41027.0,28969.0,
1,01055,0041,,2021,,,,,,,39158.0,,3720.0,
1,01055,0057,,2021,48346.0,242109.0,,,,290455.0,166888.0,7986.0,13855.0,
1,01055,0058,,2021,29621.0,267510.0,,,,297131.0,166282.0,7986.0,13855.0,
1,01055,0056,,2021,82935.0,,120000.0,,,202935.0,93336.0,,3744.0,
1,01055,0040,,2021,10207.0,95673.0,,,,105880.0,128072.0,,38712.0,
1,01056,0011,,2021,119640.0,,,,,311937.0,131078.0,,18814.0,
1,01056,0015,,2021,194440.0,113038.0,,,,307478.0,160211.0,,18949.0,
1,01056,0131,,2021,15000.0,51100.0,,,,200787.0,74636.0,,1850.0,
1,01056,0016,,2021,90645.0,261713.0,,,,352358.0,109796.0,,9855.0,
1,01056,0136,,2021,,223215.0,,,,275716.0,90464.0,,10037.0,
1,01055,0016,,2021,,644272.0,,723078.0,,726092.0,192444.0,,24218.0,
1,01056,0032,,2021,206168.0,60815.0,,,,694973.0,203214.0,,24872.0,
1,01056,0019,,2021,891208.0,100506.0,,,,1147199.0,455294.0,,98002.0,
1,01056,0038,,2021,,,,,,176750.0,117471.0,,1806.0,
1,01056,0029,,2021,129844.0,,,,,592501.0,127690.0,,4833.0,
1,01056,0036,,2021,,171347.0,,,,341297.0,174940.0,11021.0,23574.0,
1,01056,0045,,2021,36168.0,410273.0,,,,446441.0,171494.0,,32982.0,
1,01056,0052,,2021,278771.0,934434.0,,,,1337215.0,496225.0,127654.0,110786.0,
1,01056,0040,,2021,142509.0,178183.0,,,,320692.0,93372.0,,28876.0,
1,01056,0058,,2021,47816.0,287586.0,,,,335402.0,158468.0,7490.0,47862.0,
1,01056,0057,,2021,119097.0,307618.0,,,,426715.0,248560.0,,41115.0,
1,01056,0044,,2021,,582544.0,,,,586790.0,256871.0,,54617.0,
1,01057,0024,,2021,10452.0,335583.0,,,,422084.0,172549.0,4382.0,38009.0,
1,01057,0029,,2021,266917.0,293003.0,,,,736944.0,278560.0,,137456.0,
1,01057,0034,,2021,90718.0,206991.0,,,,361665.0,108023.0,1700.0,185.0,
1,01057,0025,,2021,23559.0,262213.0,,4200.0,,330392.0,144670.0,4820.0,13862.0,
1,01057,0048,,2021,422256.0,292645.0,,,,724499.0,356885.0,43400.0,44945.0,
1,01057,0056,,2021,85807.0,539324.0,,,,630142.0,525894.0,202228.0,103382.0,
1,01057,0039,,2021,337297.0,,,,,337297.0,81831.0,1659.0,9491.0,
1,01057,0009,,2021,192385.0,,,,,192385.0,103404.0,,6609.0,
1,01058,0016,,2021,269808.0,,,,1386080.0,1660513.0,405608.0,,55782.0,36061012700
1,01056,0017,,2021,194696.0,114010.0,,,,308247.0,103077.0,,16854.0,
1,01058,0002,,2021,100479.0,68940.0,,,,275663.0,96742.0,4330.0,27277.0,
1,01058,0026,,2021,698683.0,,,,,698683.0,290958.0,,76877.0,
1,01057,0007,,2021,,100000.0,,,,100000.0,48856.0,,3040.0,
1,01058,0028,,2021,424780.0,,,,,424780.0,190267.0,,55313.0,
1,01058,0031,,2021,,289611.0,,,,335349.0,70294.0,8399.0,20966.0,
1,01058,0029,,2021,53934.0,233462.0,,,,1457595.0,739192.0,14553.0,146796.0,
1,01058,0025,,2021,698683.0,,,,,698683.0,290958.0,,76877.0,
1,01058,0033,,2021,65441.0,223757.0,,,,385198.0,183386.0,,36255.0,
1,01058,0040,,2021,16378.0,412641.0,,,,429019.0,182447.0,,55896.0,
1,01058,0041,,2021,,202360.0,,,,202360.0,122947.0,9682.0,34376.0,
1,01056,0060,,2021,113411.0,340009.0,,,,453420.0,231388.0,,67654.0,
1,01058,0039,,2021,11244.0,194215.0,,,,205459.0,138461.0,,34311.0,
1,01058,0042,,2021,,199776.0,,,,199776.0,110191.0,9056.0,24025.0,
1,01058,0003,,2021,84575.0,61030.0,,,,295575.0,146369.0,,22745.0,
1,01058,0047,,2021,,461044.0,,,,461044.0,109944.0,16260.0,45143.0,
1,01058,0054,,2021,46394.0,276796.0,,,,323190.0,118082.0,,23352.0,
1,01058,0062,,2021,,220093.0,,377427.0,,377427.0,181771.0,15599.0,77836.0,
1,01058,0043,,2021,45534.0,29460.0,,,,227806.0,88294.0,2500.0,24480.0,
1,01059,0029,,2021,,249277.0,,,,780968.0,476706.0,26455.0,325593.0,
1,01059,0034,,2021,152155.0,,,,,367746.0,249459.0,,10631.0,
1,01059,0004,,2021,44759.0,549930.0,,,,711419.0,215759.0,26106.0,22978.0,
1,01059,0028,,2021,240526.0,268710.0,,,1778.0,511984.0,338299.0,8344.0,63130.0,
1,01059,0005,,2021,151855.0,168517.0,,,,370534.0,138277.0,,30143.0,
1,01059,0054,,2021,76360.0,225973.0,,,,362333.0,138008.0,5444.0,45396.0,
1,01059,0010,,2021,985647.0,82831.0,,,,1138346.0,492238.0,53086.0,80475.0,
1,01059,0057,,2021,121318.0,,,,,121318.0,71270.0,,10705.0,
1,01058,0046,,2021,6880.0,355108.0,,,,361988.0,230912.0,,117439.0,
1,01059,0061,,2021,,398969.0,,,,492657.0,157619.0,2455.0,29919.0,
1,01059,0056,,2021,168979.0,,,,,220526.0,71073.0,,21040.0,
1,01060,0012,,2021,9259.0,715217.0,,,,724476.0,195556.0,35065.0,36102.0,
1,01060,0013,,2021,19628.0,232843.0,,,,273101.0,140200.0,29072.0,8679.0,
1,01060,0023,,2021,79449.0,,,,,99782.0,69431.0,,17978.0,
1,01059,0061,,2021,,398969.0,,,,492657.0,157619.0,2455.0,29919.0,
1,01060,0024,,2021,184660.0,,,,,200716.0,106740.0,,61916.0,
1,01060,0011,,2021,9259.0,715217.0,,,,724476.0,195556.0,35065.0,36102.0,
1,01060,0027,,2021,709721.0,47767.0,,,,765888.0,263127.0,31351.0,52848.0,
1,01060,0029,,2021,167868.0,,,,,167868.0,237294.0,11695.0,29571.0,
1,01060,0025,,2021,387067.0,357290.0,,,,744357.0,522519.0,13560.0,92929.0,
1,01060,0031,,2021,11897.0,154765.0,,,1454.0,254116.0,103605.0,,11545.0,
1,01060,0033,,2021,,573345.0,,,,678345.0,273959.0,,41821.0,
1,01060,0032,,2021,66869.0,173819.0,,,,282688.0,173325.0,,18881.0,
1,01060,0036,,2021,67438.0,187730.0,,,,321768.0,114880.0,,26000.0,
1,01060,0010,,2021,58870.0,,,,,135013.0,71518.0,,13316.0,36061013300
1,01060,0044,,2021,80606.0,187010.0,,,,273325.0,162393.0,8709.0,21949.0,
1,01060,0005,,2021,110911.0,144469.0,,,,256650.0,114419.0,14717.0,36512.0,
1,01060,0062,,2021,11530.0,263300.0,,,,308301.0,72380.0,2187.0,7348.0,
1,01061,0011,,2021,40388.0,38412.0,,,,96837.0,82753.0,1922.0,5529.0,
1,01060,0006,,2021,185933.0,,,,,185933.0,62985.0,,16256.0,
1,01061,0013,,2021,285446.0,751420.0,,,,1036866.0,411985.0,58735.0,141583.0,
1,01060,0009,,2021,81066.0,,,,,121318.0,51218.0,,10705.0,36061013300
1,01060,0025,,2021,387067.0,357290.0,,,,744357.0,522519.0,13560.0,92929.0,
1,01061,0027,,2021,,672520.0,,,,672520.0,136731.0,,47567.0,
1,01061,0029,,2021,,,,,,362867.0,309974.0,,23251.0,
1,01061,0030,,2021,57239.0,60637.0,,,,204026.0,140306.0,3285.0,12995.0,
1,01061,0051,,2021,116501.0,598638.0,,,,723636.0,215452.0,45901.0,28769.0,
1,01061,0050,,2021,54949.0,262014.0,,,,324957.0,133828.0,23282.0,8898.0,
1,01061,0032,,2021,15588.0,63990.0,,,,252496.0,56387.0,,3290.0,
1,01061,0053,,2021,62464.0,287454.0,,,,353701.0,104280.0,4810.0,27706.0,
1,01061,0060,,2021,,538943.0,,,,546057.0,266045.0,,48913.0,
1,01062,0026,,2021,365298.0,,,,,365298.0,144995.0,15000.0,17737.0,
1,01062,0001,,2021,,,,,,309396.0,25901.0,,,
1,01062,0028,,2021,321909.0,,,,2334.0,330501.0,150232.0,13290.0,37668.0,36061013300
1,01062,0029,,2021,114825.0,179876.0,,,,628071.0,176906.0,,25040.0,
1,01062,0032,,2021,43409.0,253058.0,,,,360967.0,96443.0,12916.0,1528.0,
1,01062,0031,,2021,26136.0,158515.0,,,,184651.0,143013.0,,19886.0,
1,01061,0016,,2021,1456022.0,,,,,1467038.0,440730.0,36497.0,59086.0,
1,01062,0036,,2021,5262.0,229800.0,,,,454320.0,179624.0,,23088.0,
1,01062,0048,,2021,,309702.0,,,,311322.0,136924.0,,46703.0,
1,01063,1202,1202,2021,,,,,,974574.0,118074.0,,79074.0,
1,01062,0030,,2021,273540.0,44239.0,,,,419186.0,121518.0,,1817.0,
1,01063,0012,,2021,8670.0,342364.0,,,,436543.0,111808.0,9681.0,5021.0,
1,01063,0029,,2021,61832.0,171640.0,,,,352696.0,165678.0,,53008.0,
1,01063,1201,1201,2021,,,,420480.0,,768458.0,74939.0,,900.0,
1,01063,0032,,2021,96523.0,134488.0,186890.0,,,455879.0,123121.0,,14427.0,
1,01063,0015,,2021,,,,2452856.0,,3239395.0,415726.0,5584.0,84369.0,
1,01063,0034,,2021,170190.0,459548.0,,,,1184146.0,420142.0,68357.0,87987.0,
1,01063,0053,,2021,164683.0,94750.0,,,,259433.0,188537.0,1925.0,24764.0,
1,01063,0056,,2021,347150.0,,,,,347150.0,120702.0,7708.0,33223.0,
1,01064,0012,,2021,,525152.0,,,,525152.0,315161.0,15150.0,11827.0,
1,01063,0051,,2021,,1112973.0,,,,1112973.0,489615.0,,319228.0,
1,01064,1102,1102,2021,,,,,,,119842.0,,125.0,
1,01063,0048,,2021,,,48000.0,,,121996.0,57230.0,,14978.0,
1,01064,0013,,2021,,464611.0,,,,464611.0,290597.0,,66248.0,
1,01064,0036,,2021,5440743.0,,,,,7947922.0,2730316.0,17206.0,469360.0,36061013900
1,01064,0022,,2021,,,,,,204583.0,17419.0,,,
1,01064,0032,,2021,16912.0,262007.0,,,,381919.0,84456.0,17524.0,10720.0,
1,01064,0046,,2021,,,,,,327780.0,,,,
1,01064,0051,,2021,,,,,,209767.0,,,,
1,01064,0025,,2021,93780.0,768715.0,,,,862495.0,398537.0,,31123.0,
1,01064,0051,,2021,,,,,,209767.0,,,,
1,01064,0062,,2021,,,,,,,38447.0,,17284.0,
1,01065,0012,,2021,,,7753615.0,,,13344079.0,3931579.0,806085.0,327724.0,
1,01065,0001,,2021,,,5647242.0,,,6675657.0,1426132.0,79502.0,273075.0,
1,01065,0037,,2021,526628.0,1682475.0,,,,2339265.0,542411.0,,69624.0,
1,01065,0044,,2021,421196.0,1343092.0,,,,1868194.0,432997.0,,55579.0,
1,01065,0048,,2021,681557.0,,,,,683129.0,745418.0,,261400.0,
1,01064,0004,,2021,17532.0,246539.0,,,,593727.0,140029.0,,18417.0,
1,01066,0103,,2021,,110400.0,,,,170400.0,39742.0,3500.0,6550.0,
1,01066,0010,,2021,23191.0,322553.0,,,,345981.0,195979.0,30577.0,86389.0,
1,01065,0036,,2021,233346.0,849953.0,,,,1923548.0,642219.0,100684.0,186688.0,
1,01066,0012,,2021,,,,,5416875.0,6202018.0,5657452.0,,425107.0,
1,01066,0020,,2021,102636.0,141484.0,,,,244120.0,79149.0,8500.0,14031.0,
1,01064,0064,,2021,,147083.0,,,,239783.0,111555.0,,92001.0,
1,01066,0029,,2021,461309.0,1460811.0,,,,1986933.0,954406.0,,106571.0,
1,01066,0004,,2021,1200.0,309794.0,,,,369394.0,112364.0,,10129.0,
1,01066,0001,,2021,,36328.0,,15000.0,,157731.0,45083.0,,5448.0,
1,01066,0053,,2021,520815.0,2387559.0,,,,2958401.0,1227111.0,84060.0,343831.0,
1,01066,0057,,2021,244566.0,779860.0,,,,1084758.0,251418.0,,32272.0,
1,01066,0064,,2021,18465.0,282140.0,,,,605213.0,205375.0,,58073.0,
1,01066,0007,,2021,,613450.0,,,,613450.0,245901.0,66263.0,69263.0,
1,01066,0102,,2021,,175536.0,,,,337930.0,103632.0,,17803.0,
1,01066,0009,,2021,47188.0,362143.0,,,,409331.0,128811.0,24060.0,31299.0,
1,01066,0003,,2021,8880.0,192000.0,,,,265680.0,92800.0,14000.0,2000.0,
1,01067,0004,,2021,103216.0,436390.0,,24000.0,,618890.0,284241.0,5500.0,82383.0,
1,01067,0051,,2021,259697.0,,,,,259697.0,341974.0,,81974.0,
1,01067,0052,,2021,190064.0,1020308.0,,,,1210372.0,395418.0,,86757.0,
1,01067,0018,,2021,270428.0,588779.0,,,,859207.0,562817.0,,209312.0,
1,01067,0055,,2021,4236.0,417953.0,,,,422189.0,164804.0,54849.0,9967.0,
1,01067,0050,,2021,66228.0,295474.0,,,,361702.0,159840.0,28352.0,21749.0,
1,01067,0061,,2021,19259.0,112985.0,,,,711545.0,213273.0,,166633.0,
1,01067,0032,,2021,485572.0,,,,,931159.0,462615.0,,230179.0,
1,01067,0062,,2021,37423.0,191873.0,,,,351739.0,112565.0,,29299.0,
1,01070,0029,,2021,12195762.0,,,,,14480901.0,5809677.0,31920.0,732039.0,36061011700
1,01069,1003,1003,2021,793776.0,21678932.0,,,,24164652.0,7902196.0,1154369.0,548857.0,
1,01069,1001,1001,2021,1250161.0,,,,,1299069.0,953679.0,,2703.0,
1,01070,0044,,2021,,,,,,1508462.0,186456.0,,865.0,
1,01071,1002,1002,2021,,,,,,311631.0,84192.0,,,
1,01071,0001,,2021,,14195889.0,,,,16159324.0,17080063.0,6992345.0,911456.0,
1,01071,1602,1602,2021,813500.0,,,,,825844.0,698233.0,,127871.0,
1,01071,0042,,2021,1691373.0,9302738.0,,,138858.0,11901431.0,4614015.0,,195496.0,36061012900
1,01072,0136,,2021,32840.0,,,,,32840.0,41275.0,,3750.0,
1,01071,1601,1601,2021,,,,,,129085.0,43239.0,,,
1,01072,0029,,2021,926258.0,,,,,1500834.0,470263.0,,143138.0,
1,00107,0001,,2021,,51765.0,,,,225361.0,98696.0,,11615.0,
1,01072,0036,,2021,,52665.0,,,,242893.0,59737.0,2875.0,14784.0,
1,01072,0033,,2021,62006.0,454303.0,,,,520987.0,242941.0,46900.0,65935.0,
1,00107,0028,,2021,1462602.0,,,,,1676965.0,907068.0,,111757.0,36061001501
1,01072,0021,,2021,,,,,,846428.0,137469.0,,68772.0,
1,01073,1001,1006,2021,23900570.0,,,,,25856588.0,7400682.0,23449.0,1069756.0,
1,01073,1201,1202,2021,4631348.0,,,,,4663416.0,2001008.0,,313552.0,
1,01073,1101,1103,2021,7976626.0,,,,,8209239.0,2917148.0,,461102.0,
1,01074,0015,,2021,207093.0,159605.0,,,542.0,367258.0,168504.0,630.0,78516.0,
1,01074,0041,,2021,,,,,,435484.0,47604.0,7150.0,,
1,01074,0018,,2021,12799.0,603436.0,,,,959322.0,521041.0,21230.0,60274.0,36061012900
1,01074,0043,,2021,,72113.0,47100.0,,,193335.0,71000.0,9841.0,3889.0,
1,01074,0023,,2021,,,,,,48293.0,2578.0,,,
1,01074,0047,,2021,,,,,,140055.0,23581.0,,,
1,01074,0046,,2021,,303580.0,,,,303580.0,113866.0,,28700.0,
1,01074,0500,,2021,,,,344000.0,,610392.0,183567.0,,12500.0,
1,01072,0050,,2021,9740442.0,,,,,9847200.0,3630884.0,,321555.0,36061012900
1,01074,0061,,2021,,,,,,131449.0,22348.0,,,
1,01075,0043,,2021,183354.0,,,,,183354.0,86373.0,,20016.0,
1,01075,0029,,2021,814575.0,,,,,983240.0,524783.0,4326.0,243409.0,
1,01075,0031,,2021,161775.0,99477.0,,200000.0,,471464.0,285970.0,7400.0,133086.0,
1,01075,0044,,2021,73576.0,,,,4964.0,78540.0,84404.0,,20016.0,
1,01075,0042,,2021,36294.0,79601.0,,,,115895.0,85321.0,,19500.0,
1,01075,0047,,2021,,674755.0,,,,674755.0,260716.0,10440.0,48637.0,
1,01075,0051,,2021,103954.0,231423.0,,,,335377.0,95414.0,2969.0,20173.0,
1,01075,0045,,2021,101316.0,,,,,194653.0,90294.0,,18758.0,
1,01075,0052,,2021,112824.0,235176.0,,,,348000.0,95985.0,,29870.0,
1,01076,0015,,2021,343392.0,,,,1764102.0,2113380.0,516229.0,,70995.0,36061012900
1,01076,0021,,2021,,,,,,118000.0,29486.0,,4823.0,
1,01076,0023,,2021,,559261.0,,,,582764.0,244181.0,234.0,130534.0,
1,01076,0022,,2021,,,,,,100911.0,24437.0,,7088.0,
1,01076,0028,,2021,164796.0,,,,,164796.0,132345.0,,24710.0,
1,01076,0030,,2021,77317.0,2195.0,,,,207932.0,141668.0,,26889.0,
1,01076,0031,,2021,233402.0,199029.0,,,,627641.0,236987.0,,29673.0,
1,01075,0046,,2021,66280.0,,,,2949.0,69229.0,85562.0,,18758.0,
1,01075,0049,,2021,92006.0,209724.0,,,,302948.0,154784.0,,48894.0,
1,01076,0042,,2021,383999.0,,,,,383999.0,128146.0,,53871.0,
1,01077,0001,,2021,,,,,,482903.0,28800.0,,,
1,01076,0033,,2021,56906.0,332721.0,,,,504118.0,100059.0,12511.0,11596.0,
1,01077,0016,,2021,373695.0,,,,,373695.0,169471.0,4998.0,26813.0,
1,01076,0056,,2021,,,,,,379943.0,41450.0,,,
1,01077,0017,,2021,75284.0,314852.0,,,,390136.0,217121.0,2705.0,22011.0,
1,01077,0018,,2021,,885960.0,,,,885960.0,137138.0,,31908.0,
1,01077,0057,,2021,268576.0,,,,,268576.0,200508.0,24800.0,20997.0,
1,01077,0018,,2021,,885960.0,,,,885960.0,137138.0,,31908.0,
1,01077,0018,,2021,,885960.0,,,,885960.0,137138.0,,31908.0,
1,01078,0111,,2021,98780.0,352768.0,,,,451548.0,217163.0,,38784.0,
1,01076,0043,,2021,2909744.0,,,,,2987224.0,1616708.0,43045.0,381786.0,36061012900
1,01078,0012,,2021,209220.0,,,,,209220.0,241571.0,,140853.0,
1,01078,0014,,2021,90320.0,264796.0,,,3153.0,358269.0,211317.0,4146.0,25569.0,
1,01078,0015,,2021,225306.0,,,,,225306.0,90594.0,,21949.0,
1,01078,0019,,2021,59208.0,189238.0,,,,248446.0,98894.0,,12950.0,
1,01078,0016,,2021,,1167599.0,,,,1167599.0,378301.0,77278.0,36049.0,
1,01078,0050,,2021,411345.0,,,,,411345.0,197510.0,9136.0,38633.0,
1,01078,0053,,2021,,874684.0,,,,879689.0,381659.0,41360.0,50116.0,
1,01078,0051,,2021,,593068.0,,,,593068.0,186766.0,4890.0,30643.0,
1,01078,0047,,2021,388506.0,134315.0,132000.0,,,654821.0,214633.0,,55666.0,
1,01078,0008,,2021,960950.0,,,,,961640.0,549357.0,,277820.0,
1,01079,9029,,2021,3409976.0,3922573.0,,,5251386.0,13368171.0,6197065.0,132.0,1308816.0,
1,01080,1001,1002,2021,9317196.0,,,,,9768604.0,3120430.0,,259364.0,
1,01077,0061,,2021,,,,,,160343.0,19936.0,,272.0,
1,01081,1107,1109,2021,10375545.0,,,,,11161633.0,3676125.0,41624.0,425494.0,
1,01081,1303,1304,2021,,,,,,886687.0,137928.0,60987.0,24543.0,
1,01078,0055,,2021,848821.0,20501.0,,,,869322.0,471480.0,,57925.0,
1,01081,1401,1401,2021,,,,,,355199.0,83919.0,19032.0,43585.0,
1,01082,1003,1010,2021,,,,,,,238181.0,,,
1,01082,1006,1006,2021,,,,,,,5471.0,,,
1,01082,1007,1007,2021,8123906.0,,,,,9177219.0,2692737.0,73548.0,191684.0,
1,01082,1008,1008,2021,16138968.0,,,,,17387923.0,5658428.0,248105.0,442837.0,
1,01081,1301,1305,2021,15672283.0,,,,222711.0,16255759.0,5363325.0,,625328.0,
1,01082,1009,1009,2021,9358787.0,,,,,9697015.0,3605567.0,310915.0,334968.0,
1,01083,0029,,2021,6788643.0,,,,,8515274.0,2494846.0,,152606.0,36061013500
1,01078,0055,,2021,848821.0,20501.0,,,,869322.0,471480.0,,57925.0,
1,01086,1002,1002,2021,,,4798665.0,,,5670693.0,4028369.0,161453.0,735228.0,
1,01086,0031,,2021,806400.0,,,,,1276750.0,355052.0,51885.0,66793.0,36061013500
1,01084,0025,,2021,11691335.0,,,,,16298215.0,6148734.0,155672.0,1249029.0,36061013500
1,01086,1101,1118,2021,,,41724135.0,,,51890197.0,15317377.0,3363451.0,2047989.0,
1,01089,1101,1101,2021,2984252.0,,,,,2994659.0,1397662.0,20929.0,182944.0,
1,01089,1102,1103,2021,35476393.0,,,,,37159238.0,18665847.0,473677.0,2496231.0,
1,01089,1102,1103,2021,35476393.0,,,,,37159238.0,18665847.0,473677.0,2496231.0,
1,01083,0029,,2021,6788643.0,,,,,8515274.0,2494846.0,,152606.0,36061013500
1,01089,0001,,2021,25955335.0,,1995884.0,,,28845890.0,18768799.0,464277.0,2280026.0,36061011700
1,01089,1002,1002,2021,1200114.0,,,,,1214554.0,1280205.0,33841.0,341913.0,
1,01090,0010,,2021,,71862.0,,,,71862.0,25804.0,,8889.0,
1,01089,1102,1103,2021,35476393.0,,,,,37159238.0,18665847.0,473677.0,2496231.0,
1,01092,0036,,2021,,,,,,1802150.0,605967.0,103684.0,97787.0,
1,01090,1003,1003,2021,,,,,,,56380.0,,2217.0,
1,01093,0036,,2021,,,,,,,67209.0,,450.0,
1,01092,0029,,2021,,,,45000.0,,45000.0,63479.0,,8000.0,
1,01093,0042,,2021,,,,,,606000.0,14854.0,,9582.0,
1,01094,0012,,2021,,,,,,260460.0,105813.0,,21135.0,
1,01093,0033,,2021,,,,,,180000.0,450.0,,450.0,
1,01094,0011,,2021,,,,,,,,,13614.0,
1,01094,0024,,2021,,,,,,,19614.0,,,
1,01094,0036,,2021,,,743677.0,,,743677.0,955222.0,365016.0,67303.0,
1,01094,0025,,2021,,,,,,,97433.0,,31952.0,
1,01094,0018,,2021,,,1339843.0,,,2572298.0,644613.0,,108521.0,
1,01094,0038,,2021,,,,,,224246.0,61709.0,,12685.0,
1,01094,0037,,2021,,,,,,57808.0,18270.0,,,
1,01095,0039,,2021,,,,,,,39724.0,,16393.0,
1,01094,0046,,2021,,,,,,478623.0,229517.0,73956.0,21900.0,
1,01094,0027,,2021,,,,,,987296.0,381684.0,,,
1,01099,0012,,2021,,,,26000.0,,1953343.0,538531.0,,52902.0,
1,01096,0026,,2021,,,,,,1101994.0,279040.0,,900.0,
1,01099,0030,,2021,7752.0,213391.0,,,,221143.0,240354.0,,25758.0,
1,01099,0031,,2021,39200.0,88440.0,,,,160530.0,109677.0,,5781.0,
1,01099,0036,,2021,322496.0,,,,,322496.0,192041.0,,15879.0,
1,01099,0017,,2021,,,172630.0,1788000.0,,1960630.0,218243.0,40944.0,19773.0,
1,01102,0011,,2021,,,,,,6230788.0,998462.0,164456.0,25.0,
1,01099,0029,,2021,,,,,,224399.0,54935.0,,16802.0,
1,01102,0018,,2021,,,9060548.0,,,11168658.0,4111198.0,898026.0,632984.0,
1,01102,0029,,2021,,,7349197.0,,,22229959.0,13019633.0,4153107.0,801683.0,
1,01103,0036,,2021,,,,,,1154264.0,75834.0,,,
1,01105,0029,,2021,18249597.0,,,,,20204017.0,10355541.0,90698.0,1755068.0,36061013500
1,01104,0036,,2021,,,333959.0,,,811310.0,213776.0,,27196.0,
1,00011,1001,1001,2021,,,,,,205565.0,19445.0,,,
1,00011,0010,,2021,,130206.0,,,,222811.0,107981.0,,16032.0,
1,01113,1001,1001,2021,,,,,,2077852.0,630017.0,343206.0,1307.0,
1,01098,0011,,2021,,,,,,878883.0,379317.0,31167.0,38461.0,
