,BORO,BLOCK,FROM_LOT,TO_LOT,FILING YEAR,REGULATED,UNREGULATED,OFFICE,OWNER/RELATED SPACE,GOV. RENTAL SUBSIDIES,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES,AMORTIZED LEASE AND TENANT IMP. COSTS,REPAIRS AND MAINT.,tract_10,repairs_percent_of_expenses,expenses_percent_of_income
26391,4,9976,31,,2021,,,,,,37650.0,12055.0,,3345.0,,27.747822480298634,32.01859229747676
26392,4,9976,32,,2021,,,,,,17755.0,12055.0,,3345.0,,27.747822480298634,67.89636722050126
26393,4,9976,33,,2021,,,,,,22700.0,12055.0,,3345.0,,27.747822480298634,53.10572687224669
26394,4,9976,34,,2021,,,,,,4500.0,14127.0,,3920.0,,27.748283428895025,313.93333333333334
26395,4,9978,1,,2021,514302.0,,,,,514302.0,384790.0,,56857.0,,14.776111645313028,74.81790854400721
26396,4,9978,38,,2021,438110.0,,,,,438110.0,370679.0,,72635.0,,19.595121385349586,84.60865992558946
26397,4,9983,5,,2021,,,258116.0,,,340043.0,57380.0,,17.0,,0.029627047751829904,16.874336480974463
26398,4,9983,9,,2021,,,,,,59900.0,6531.0,,90.0,,1.3780431786862657,10.903171953255427
26399,4,9984,17,,2021,,,,,,200611.0,100604.0,,6262.0,,6.224404596238718,50.14879542996147
26400,1,9985,96,,2021,,25700.0,,,,93500.0,32360.0,,13000.0,,40.17305315203956,34.6096256684492
26401,4,9992,26,,2021,,,,,,58000.0,7490.0,,1285.0,,17.156208277703605,12.913793103448276
26402,4,9993,20,,2021,,,,,,33000.0,20271.0,,,,,61.42727272727273
26403,4,9994,25,,2021,,,24000.0,,,132600.0,32141.0,,4960.0,,15.43200273793597,24.239064856711913
26404,4,9994,29,,2021,,43900.0,,,,109430.0,27924.0,,650.0,,2.3277467411545625,25.517682536781507
26405,4,9994,30,,2021,,,24000.0,,,81600.0,17149.0,,2615.0,,15.248702548253542,21.01593137254902
26406,4,9994,61,,2021,,,,,,129736.0,18081.0,,575.0,,3.1801338421547483,13.936763889745329
26407,4,9995,1,,2021,,,,,,1062336.0,734640.0,,91625.0,,12.472095175868454,69.15326224471353
26408,4,9996,1,,2021,,,288000.0,,,417654.0,152588.0,,20575.0,,13.48402233465279,36.53454773568552
26409,4,9996,16,,2021,,,,,,178662.0,3773.0,,,,,2.111808890530723
26410,4,9998,127,,2021,,,,,,,16612.0,,,,,
26411,5,1004,32,,2021,134353.0,,,,,150240.0,90346.0,,24438.0,,27.049343634471917,60.134451544195954
26412,5,1005,8,,2021,,33950.0,14000.0,,,47950.0,80137.0,,30806.0,,38.441668642449805,167.126173096976
26413,5,1015,1,,2021,396756.0,,,,,396756.0,211972.0,12200.0,77997.0,,36.79589757137735,53.426287189103626
26414,5,1052,1,,2021,,,,688030.0,,3286698.0,835934.0,,203177.0,,24.305387745922523,25.433854890227213
26415,5,1053,102,,2021,,,,,,26200.0,5690.0,,2128.0,,37.398945518453424,21.7175572519084
26416,5,1053,111,,2021,,,,,,359968.0,45678.0,,,,,12.689461285447596
26417,5,1053,149,,2021,,,,,,300000.0,,,,,,
26418,5,1065,1,,2021,,,,,,39500.0,12023.0,,3500.0,,29.110870830907427,30.437974683544304
26419,5,1065,113,,2021,,,33600.0,,,33600.0,8024.0,,,,,23.88095238095238
26420,5,1065,4,,2021,,,39600.0,,,129197.0,4819.0,,,,,3.7299627700333597
26421,5,1065,7,,2021,,,,,,1213046.0,210560.0,,1845.0,,0.876234802431611,17.35795674689995
26422,5,1073,117,,2021,,,39600.0,,,142092.0,14335.0,,1530.0,,10.67317753749564,10.08853418911691
26423,5,1077,46,,2021,,,,,,18275.0,5839.0,,3200.0,,54.803904778215454,31.950752393980846
26424,5,1101,62,,2021,,,,,,124733.0,473.0,,,,,0.37920999254407417
26425,5,1131,11,,2021,,,,,,108236.0,16579.0,,,,,15.317454451384013
26426,5,1131,9,,2021,,,,30000.0,,95058.0,29910.0,,,,,31.465000315596793
26427,5,1136,237,,2021,650785.0,,,,,653183.0,269877.0,18490.0,74970.0,,27.779321690992564,41.31721125626356
26428,5,114,14,,2021,403760.0,,,,,407335.0,183703.0,,39094.0,,21.281089584818975,45.098751641769056
26429,5,1141,1,,2021,,,,,,280393.0,97830.0,,70219.0,,71.77655116017581,34.890314665487374
26430,5,1150,23,,2021,,,,,,33600.0,3007.0,,353.0,,11.739275024941803,8.949404761904763
26431,5,1150,27,,2021,,,,,,38400.0,3007.0,,353.0,,11.739275024941803,7.830729166666667
26432,5,1151,1,,2021,,,,,,36000.0,7154.0,,4500.0,,62.901873077998324,19.87222222222222
26433,5,1151,25,,2021,,,,,,63684.0,6105.0,,2753.0,,45.09418509418509,9.5863953269267
26434,5,1151,37,,2021,19800.0,,,,,19800.0,34355.0,,6304.0,,18.34958521321496,173.510101010101
26435,5,1151,4,,2021,,,,,,34800.0,7154.0,,4500.0,,62.901873077998324,20.557471264367816
26436,5,1151,40,,2021,35750.0,,,,,35750.0,28483.0,,3888.0,,13.650247516062214,79.67272727272727
26437,5,1152,10,,2021,,,33100.0,,,33100.0,10616.0,,,,,32.072507552870086
26438,5,1152,79,,2021,,,,,,42000.0,3016.0,,,,,7.180952380952381
26439,5,1161,10,,2021,,,,,,722321.0,224608.0,7800.0,76864.0,,34.22139905969511,31.09531634827175
26440,5,1161,20,,2021,,,,,,82357.0,106364.0,27511.0,20281.0,,19.067541649430257,129.1499204682055
26441,5,1200,1,,2021,,,,,,348944.0,,,,,,
26442,5,1222,1,,2021,,,268154.0,,,269054.0,55273.0,,32566.0,,58.91845928391801,20.543459677239515
26443,5,1222,1,,2021,,,268154.0,,,269054.0,36832.0,,14125.0,,38.3498045178106,13.68944524147569
26444,5,1243,20,,2021,414929.0,,,,,414929.0,217676.0,,60442.0,,27.76695639390654,52.46102345220508
26445,5,1256,69,,2021,,,,,,60000.0,23736.0,,3840.0,,16.177957532861477,39.56
26446,5,128,1,,2021,314627.0,64290.0,,,,421179.0,179511.0,,32083.0,,17.87244235729287,42.62107085111081
26447,5,129,8,,2021,,,,,,43369.0,,,,,,
26448,5,132,367,,2021,618183.0,,,,,618183.0,237810.0,4185.0,30100.0,,12.65716328161137,38.46919116184043
26449,4,13427,22,,2021,,,,,,733825.0,117731.0,28556.0,46345.0,,39.36516295623073,16.043470854767826
26450,5,136,48,,2021,,,,,,201987.0,38563.0,,11553.0,,29.95876876799004,19.091822741067492
26451,5,138,100,,2021,1020864.0,,,,,1077713.0,596650.0,22940.0,132800.0,,22.25760496103243,55.362605814349465
26452,5,14,108,,2021,,76092.0,,6000.0,,115892.0,57375.0,,17945.0,,31.27668845315904,49.50729989990681
26453,5,1477,130,,2021,,,,,,382644.0,114085.0,9311.0,47214.0,,41.384932287329626,29.81491935062356
26454,5,1479,1,,2021,,,,,,4307641.0,1500253.0,,551388.0,,36.75300099383237,34.827716608696036
26455,5,151,67,,2021,,,22650.0,,,22650.0,3992.0,,620.0,,15.531062124248496,17.624724061810156
26456,5,154,140,,2021,,,,,,300000.0,85514.0,,,,,28.504666666666665
26457,5,1544,25,,2021,,,,,,85889.0,,,,,,
26458,5,708,1001,1001.0,2021,,,687666.0,,,750940.0,275968.0,,75239.0,,27.263668251391465,36.749673742243054
26459,5,1548,1,,2021,,,,,,565156.0,101862.0,,52733.0,,51.769060100920846,18.02369611222388
26460,5,1548,100,,2021,,,,,,928992.0,111417.0,,12611.0,,11.318739510128616,11.993321793944405
26461,5,1560,7,,2021,,,300676.0,,,339626.0,86975.0,,39090.0,,44.943949410750214,25.609052310482706
26462,5,158,6,,2021,,,,,,40148.0,,,,,,
26463,5,1580,22,,2021,,,853341.0,,,1163173.0,337396.0,,160954.0,,47.704774211905296,29.00651923660539
26464,5,16,16,,2021,,,,,,54000.0,7810.0,,,,,14.462962962962964
26465,5,16,7,,2021,,,,,,244029.0,22811.0,,5167.0,,22.651352417693218,9.347659499485717
26466,5,164,101,,2021,,36704.0,150321.0,,,,78432.0,,26539.0,,33.83695430436556,
26467,5,164,107,,2021,,,180224.0,,,205019.0,105369.0,17503.0,34578.0,,32.81610340802323,51.39474877938143
26468,5,1685,90,,2021,,,,,,704547.0,88930.0,,18640.0,,20.960305858540426,12.622294893030558
26469,5,1696,8,,2021,,,43933.0,,,5798509.0,1435183.0,120954.0,515103.0,,35.891102389033314,24.75089717028981
26470,5,1706,28,,2021,,,,,,96000.0,1450.0,,,,,1.5104166666666667
26471,5,1706,41,,2021,,,,,,28000.0,9000.0,,6000.0,,66.66666666666666,32.142857142857146
26472,5,1715,50,,2021,,,,,,,22761.0,,6412.0,,28.170994244541102,
26473,5,1717,155,,2021,,,,,,49495.0,,,,,,
26474,5,1725,195,,2021,,,1177811.0,,,1635644.0,641839.0,48929.0,125024.0,,19.479028229820873,39.24075165500561
26475,5,1725,300,,2021,,,2476075.0,1554620.0,,5147955.0,1712343.0,128742.0,218279.0,,12.747387643713907,33.26258679417361
26476,5,1725,500,,2021,,,940529.0,,,1283065.0,551796.0,,45693.0,,8.280777678707349,43.00608309010065
26477,5,1725,520,,2021,,,1172184.0,1240816.0,,2862694.0,672134.0,7669.0,98405.0,,14.640681768813957,23.47907251002028
26478,5,1725,85,,2021,,,1494941.0,803993.0,,2973784.0,839752.0,48302.0,150806.0,,17.958397241090225,28.2385001735163
26479,5,1725,95,,2021,,,1102466.0,,,1483849.0,508785.0,30121.0,80647.0,,15.850899692404456,34.288192396935266
26480,5,175,62,,2021,,42745.0,,,,42745.0,21526.0,,,,,50.35910632822552
26481,5,1760,215,,2021,,,,,,194607.0,59639.0,,22975.0,,38.5234494206811,30.645865770501572
26482,5,1780,22,,2021,,,184956.0,,,660556.0,22041.0,,,,,3.3367345085049562
26483,5,1780,298,,2021,,,,,,123695.0,417842.0,,86940.0,,20.806907874268262,337.8002344476333
26484,5,1780,57,,2021,,,,,,645556.0,22041.0,,,,,3.414266151968226
26485,5,1801,75,,2021,,,,325321.0,,4707814.0,645713.0,,43615.0,,6.754548847553014,13.715771268788442
26486,5,186,33,,2021,,,,,,,5800.0,,,,,
26487,5,186,37,,2021,,,,,,48701.0,3006.0,,353.0,,11.743180306054557,6.1723578571281905
26488,5,194,120,,2021,,,,,,22392.0,5690.0,,353.0,,6.203866432337434,25.410861021793497
26489,5,194,123,,2021,,,,,,24331.0,4054.0,,1003.0,,24.74099654662062,16.661871686326084
26490,5,194,47,,2021,,,,,,,5620.0,,960.0,,17.08185053380783,
26491,5,194,48,,2021,,,,,,13740.0,80561.0,,6968.0,,8.64934645796353,586.3245997088792
26492,5,194,90,,2021,,,,,,54230.0,3262.0,,353.0,,10.82158185162477,6.015120781855061
26493,5,1987,87,,2021,328044.0,,,,,329368.0,154202.0,,38121.0,,24.72146924164408,46.81754147336717
26494,5,2,15,,2021,,,,,,5911743.0,6752296.0,,2346338.0,,34.748743242298616,114.21836165746717
26495,5,2000,173,,2021,,237800.0,,,,237800.0,66969.0,,25952.0,,38.752258507667726,28.1619007569386
26496,5,2015,48,,2021,,,,,,715093.0,309260.0,,193667.0,,62.622712280928674,43.247521651030006
26497,5,202,39,,2021,,,,,,46184.0,25799.0,,13280.0,,51.474863366797166,55.86133725965703
26498,5,2030,16,,2021,,,428303.0,,,428303.0,94046.0,,32705.0,,34.775535376305214,21.957819580997565
26499,5,2030,48,,2021,,,366229.0,,,495710.0,124090.0,,27496.0,,22.158111048432588,25.032781263238586
26500,5,2030,8,,2021,,,132810.0,,,132810.0,70454.0,,26439.0,,37.52661310926278,53.04871621112868
26501,5,205,11,,2021,,,,,,64000.0,3036.0,,353.0,,11.627140974967062,4.74375
26502,5,205,63,,2021,,124476.0,,,,124476.0,22036.0,,10213.0,,46.34688691232529,17.703011022205082
26503,5,205,92,,2021,,,,,,66000.0,7970.0,,7303.0,,91.63111668757841,12.075757575757576
26504,5,207,62,,2021,,,,,,49500.0,3107.0,,353.0,,11.36144190537496,6.276767676767676
26505,5,2072,28,,2021,,,,,,,9750.0,,2350.0,,24.102564102564102,
26506,5,209,22,,2021,,,20000.0,,,100400.0,32560.0,,14777.0,,45.38390663390663,32.43027888446215
26507,5,2099,5,,2021,,,574820.0,,,867196.0,136717.0,,52794.0,,38.61553427883877,15.765409434545363
26508,5,2102,45,,2021,1110636.0,,,,,1122903.0,393645.0,6780.0,146531.0,,37.224148661865385,35.05601107130358
26509,5,212,40,,2021,,,,,,275310.0,115529.0,,45966.0,,39.78741268426109,41.96324143692565
26510,5,213,29,,2021,,,,,,134850.0,38689.0,,10000.0,,25.847140013957453,28.690396737115314
26511,5,2148,70,,2021,,,,,,63600.0,18632.0,,15237.0,,81.7786603692572,29.29559748427673
26512,5,2155,335,,2021,,40200.0,,,,129000.0,28047.0,8670.0,7809.0,,27.842550005348166,21.74186046511628
26513,5,2158,52,,2021,,,50400.0,,,78834.0,76284.0,,25748.0,,33.752818415395105,96.76535504985159
26514,5,2162,187,,2021,,,,,,1305372.0,242119.0,,92420.0,,38.171312453793384,18.547892861192057
26515,5,217,51,,2021,,30000.0,12000.0,,,80400.0,27164.0,,12439.0,,45.79222500368134,33.78606965174129
26516,5,223,60,,2021,,,,,,295172.0,138717.0,,20454.0,,14.745128571119617,46.995311208380194
26517,5,2236,125,,2021,,,,,,2176410.0,476158.0,80906.0,154191.0,,32.382318474119934,21.878138769809
26518,5,2236,37,,2021,,44980.0,87300.0,,,157665.0,53834.0,,35240.0,,65.4604896533789,34.14454698252624
26519,5,2261,103,,2021,,24000.0,21600.0,,,120600.0,21470.0,,11333.0,,52.78528178854215,17.802653399668326
26520,5,2279,1,,2021,,,,,,64000.0,16897.0,,9482.0,,56.11647037935729,26.401562499999997
26521,5,2279,49,,2021,,,,,,145600.0,74643.0,26500.0,13886.0,,18.6032179842718,51.26579670329671
26522,5,2360,12,,2021,,,225000.0,,,553524.0,35632.0,,,,,6.437299918341391
26523,5,2361,1,,2021,,,,,,416630.0,4010.0,,4010.0,,100.0,0.9624846986534815
26524,5,2380,1,,2021,,,354620.0,,,1748631.0,205244.0,,57815.0,,28.16891114965602,11.73741058004805
26525,5,2380,14,,2021,,,173750.0,176196.0,,349946.0,197587.0,187470.0,2735.0,,1.3842003775552036,56.46213987300898
26526,5,2380,40,,2021,,,,,,3373525.0,803647.0,31040.0,145453.0,,18.099115656500928,23.82217413536286
26527,5,2380,550,,2021,,,,,,264468.0,18058.0,,1399.0,,7.747258832650348,6.828047249572728
26528,5,2380,600,,2021,,,371773.0,,,536065.0,90220.0,41931.0,18701.0,,20.728219906894257,16.830048594853235
26529,5,2400,180,,2021,,,,,,50938863.0,19906592.0,5108375.0,2362743.0,,11.869148671957511,39.079380315182924
26530,5,2400,300,,2021,,,,,,1939622.0,723248.0,68517.0,48075.0,,6.647097537774041,37.2880901536485
26531,5,2400,375,,2021,,,,,,5244652.0,926645.0,116574.0,,,,17.66837914126619
26532,5,2400,6,,2021,,,,,,1578792.0,260704.0,,117725.0,,45.15657604026022,16.51287820054827
26533,5,2402,1,,2021,,,,,,516452.0,160756.0,,55327.0,,34.41675582870935,31.12699728145113
26534,5,2402,200,,2021,,,,,,1553031.0,414683.0,63185.0,83716.0,,20.18795079615031,26.701527529070574
26535,5,2402,25,,2021,,,,,,1057895.0,173137.0,,68350.0,,39.47740806413418,16.366180008412933
26536,5,244,6,,2021,,,48840.0,,,48840.0,2926.0,,1036.0,,35.406698564593306,5.990990990990991
26537,5,2440,2,,2021,,,626346.0,,,10522850.0,2542984.0,,338600.0,,13.3150660798495,24.166304755840862
26538,5,247,38,,2021,,,,,,350000.0,,,,,,
26539,5,252,3,,2021,,,,,,850000.0,18600.0,,1847.0,,9.93010752688172,2.1882352941176473
26540,5,26,13,,2021,354829.0,,,,,365171.0,175879.0,19761.0,52092.0,,29.618089709402483,48.16346314466373
26541,5,2637,52,,2021,,13200.0,,,,20700.0,9922.0,,,,,47.932367149758456
26542,5,2637,53,,2021,,,,,,34000.0,6741.0,,,,,19.826470588235296
26543,5,2661,12,,2021,,,,,,39867.0,3008.0,,544.0,,18.085106382978726,7.5450874156570595
26544,5,2661,14,,2021,,,36000.0,,,36000.0,5322.0,,2999.0,,56.350995866215705,14.783333333333335
26545,5,2661,20,,2021,,20000.0,,,,20000.0,69000.0,,22000.0,,31.88405797101449,345.0
26546,5,27,15,,2021,102320.0,,,,,102320.0,56939.0,22565.0,9138.0,,16.048753929644004,55.64796716184519
26547,5,27,6,,2021,184176.0,,,,,184176.0,103971.0,40617.0,16448.0,,15.81979590462725,56.45198071409956
26548,5,2705,135,,2021,,,22700.0,,,437125.0,55430.0,,10328.0,,18.632509471405374,12.680583357163282
26549,5,2772,64,,2021,,,48000.0,,,48000.0,14268.0,,2000.0,,14.017381553125876,29.725
26550,5,2784,29,,2021,,,,,,321414.0,37610.0,,7186.0,,19.106620579633077,11.701419353232902
26551,5,2785,1,,2021,,,,,,368054.0,73397.0,,37808.0,,51.511642165211114,19.941910697886723
26552,5,2786,110,,2021,,,57000.0,74400.0,,155900.0,12726.0,,2840.0,,22.316517366022318,8.16292495189224
26553,5,2786,29,,2021,,,,,,144035.0,54715.0,,3920.0,,7.164397331627524,37.98729475474711
26554,5,2786,71,,2021,,,,,,175400.0,88570.0,,42375.0,,47.84351360505815,50.496009122006846
26555,5,28,77,,2021,,1593113.0,,,,1701484.0,849840.0,3341.0,199331.0,,23.455120963946154,49.94698745330547
26556,5,2810,47,,2021,,,,,,237212.0,87438.0,,2446.0,,2.797410736750612,36.86069844695884
26557,5,2810,59,,2021,,,,,,506316.0,72859.0,,8573.0,,11.766562813104764,14.390025201652723
26558,5,2825,1,,2021,,,,,,202352.0,,,,,,
26559,5,2825,4,,2021,,,198000.0,,,198000.0,69325.0,,14300.0,,20.627479264334657,35.01262626262626
26560,5,2827,1,,2021,,,,,,849412.0,260434.0,39501.0,50346.0,,19.331577290215563,30.660503972159564
26561,5,2827,59,,2021,,,,,,173400.0,5246.0,,,,,3.025374855824683
26562,5,2832,17,,2021,793218.0,,,,,797889.0,647931.0,,159012.0,36085000600.0,24.541502104390744,81.20565642589382
26563,5,2843,1,,2021,,,,,,1202098.0,530360.0,140211.0,174321.0,,32.86842899162833,44.11953101993348
26564,5,2844,36,,2021,,,,,,172529.0,64441.0,,1500.0,,2.327710619015844,37.350822180618906
26565,5,286,3,,2021,,,,,,158114.0,9982.0,,761.0,,7.62372270086155,6.313166449523762
26566,5,2867,1,,2021,298276.0,,,,,298276.0,77785.0,,22861.0,,29.389985215658548,26.078196033204147
26567,5,2867,266,,2021,1382543.0,,,,,1403851.0,604629.0,,140994.0,,23.319093195992917,43.06931433606558
26568,5,2877,48,,2021,,,,,,400047.0,62491.0,,3940.0,,6.3049079067385705,15.62091454254125
26569,5,2884,39,,2021,,,19000.0,,,19000.0,21195.0,,8895.0,,41.967445152158525,111.55263157894737
26570,5,2886,23,,2021,,,,,,53312.0,3156.0,,,,,5.919867947178871
26571,5,2893,1,,2021,1638614.0,,,,2918207.0,4556821.0,2025690.0,,255600.0,36085004000.0,12.61792278186692,44.45401739502166
26572,5,2902,29,,2021,,,41200.0,,,41200.0,3571.0,,,,,8.66747572815534
26573,5,2921,6,,2021,,,270014.0,,,1101948.0,381247.0,13196.0,70741.0,,18.55516240127791,34.59754906765111
26574,5,2922,1,,2021,1476109.0,,,,5470016.0,6946125.0,3879455.0,,693208.0,36085004000.0,17.86869547397766,55.85063614605266
26575,5,2922,150,,2021,1206273.0,,,,4382292.0,5588565.0,2323747.0,,408899.0,36085004000.0,17.596536972398457,41.5803878097508
26576,5,2922,265,,2021,1535747.0,,,,5217242.0,6752989.0,3637141.0,,673766.0,36085004000.0,18.52460490258695,53.859720488216404
26577,5,2976,16,,2021,,,,,,240000.0,6105.0,,3985.0,,65.27436527436528,2.5437499999999997
26578,5,3003,82,,2021,1090213.0,,,,,1090213.0,433386.0,,124509.0,,28.729354432307456,39.75241535369694
26579,5,3023,28,,2021,137649.0,,,,,137649.0,128286.0,3221.0,21123.0,,16.46555352883401,93.19791643963995
26580,5,3102,50,,2021,,281274.0,,,,281274.0,134853.0,,27668.0,,20.517155717707432,47.94364214253717
26581,5,3102,50,,2021,,281274.0,,,,281274.0,134853.0,,27668.0,,20.517155717707432,47.94364214253717
26582,5,3107,12,,2021,442543.0,,,,,478298.0,288154.0,,43110.0,,14.96075015443131,60.24570456075501
26583,5,3115,1,,2021,,,25100.0,,,25100.0,33354.0,,10121.0,,30.344186604305328,132.88446215139442
26584,5,3118,12,,2021,279729.0,,,,,279729.0,133035.0,,13205.0,,9.925959334009846,47.55852986283153
26585,5,3118,12,,2021,279729.0,,,,,279729.0,133035.0,,13205.0,,9.925959334009846,47.55852986283153
26586,5,3118,12,,2021,279729.0,,,,,279729.0,133035.0,,13205.0,,9.925959334009846,47.55852986283153
26587,5,3122,1,,2021,,233400.0,,,,475800.0,72529.0,,18365.0,,25.3209061203105,15.243589743589745
26588,5,3125,116,,2021,2478997.0,,,,7451815.0,10057944.0,4594399.0,,684349.0,36085007400.0,14.895288807088805,45.679305830296926
26589,5,3152,70,,2021,,,64654.0,,,64654.0,43669.0,16898.0,19354.0,,44.31976917263963,67.5426114393541
26590,5,3154,35,,2021,,,,75600.0,,106964.0,55476.0,27314.0,9316.0,,16.79284735741582,51.86417860214652
26591,5,3157,1,,2021,802065.0,,,,3240210.0,4083273.0,1519551.0,,223210.0,36085005000.0,14.689207535647043,37.21404373403395
26592,5,3191,1,,2021,,251416.0,,,,251416.0,142771.0,15536.0,59118.0,,41.40756876396467,56.78675979253508
26593,5,3223,6,,2021,,16800.0,,,,85279.0,780725.0,,310752.0,,39.80300361843159,915.4950222211799
26594,5,3224,14,,2021,,,,,,577671.0,343366.0,,54739.0,,15.941881257899734,59.4397156859181
26595,5,3227,5,,2021,,,,,,573026.0,205660.0,41976.0,34500.0,,16.775260138091998,35.89016903246973
26596,5,3289,10,,2021,,,33876.0,,,81794.0,28084.0,,13541.0,,48.21606608745193,34.33503679976526
26597,5,3289,73,,2021,7713.0,,,,,7713.0,319.0,,,,,4.135874497601452
26598,5,3290,11,,2021,,,,,,116451.0,26245.0,104.0,,,,22.53737623549819
26599,5,3292,38,,2021,,75550.0,,,,75550.0,23747.0,,5054.0,,21.282688339579735,31.432164129715417
26600,5,3303,12,,2021,,,240904.0,,,308243.0,116768.0,,52242.0,,44.73999725952316,37.88180104657689
26601,5,3306,2,,2021,,,54650.0,,,54650.0,22352.0,,3719.0,,16.638332140300644,40.90027447392497
26602,5,3318,61,,2021,475864.0,,,,,475864.0,172747.0,23500.0,21439.0,,12.410635206400112,36.30175848561774
26603,5,3321,34,,2021,,98151.0,,,,98151.0,52371.0,1432.0,1692.0,,3.2307956693589963,53.357581685362355
26604,5,3323,1,,2021,,,121368.0,,,1281492.0,155718.0,,36285.0,,23.30173775671406,12.151304885243139
26605,5,3331,12,,2021,,274050.0,,,,274050.0,140373.0,,36439.0,,25.958695760580742,51.22167487684729
26606,5,3342,21,,2021,,307711.0,,,,307711.0,115502.0,,18971.0,,16.424823812574672,37.53586969591598
26607,5,3342,21,,2021,,307711.0,,,,307711.0,115502.0,,18971.0,,16.424823812574672,37.53586969591598
26608,5,3372,1,,2021,,,,,,495000.0,30751.0,,,,,6.212323232323232
26609,5,3373,25,,2021,,,,,,562864.0,50000.0,,,,,8.883140509963331
26610,5,3376,22,,2021,,,70200.0,,,70200.0,206029.0,5000.0,100198.0,,48.63295943774906,293.488603988604
26611,5,3378,80,,2021,,239799.0,,,,239799.0,100052.0,,15769.0,,15.760804381721504,41.72327657746696
26612,5,3380,115,,2021,,,14518.0,,,64276.0,13045.0,,3048.0,,23.365274051360675,20.29528906590329
26613,5,3380,117,,2021,,,16970.0,,,52378.0,13045.0,,3048.0,,23.365274051360675,24.905494673336133
26614,5,3380,118,,2021,,,13200.0,,,49681.0,13045.0,,3048.0,,23.365274051360675,26.257522996719068
26615,5,3380,119,,2021,,,10800.0,,,43344.0,13045.0,,3048.0,,23.365274051360675,30.096437799926175
26616,5,3380,120,,2021,,,14398.0,,,31805.0,13045.0,,3048.0,,23.365274051360675,41.01556359063041
26617,5,3389,57,,2021,,,543709.0,,,543709.0,44977.0,,7727.0,,17.17989194477177,8.272255931021926
26618,5,350,12,,2021,,20200.0,224979.0,,,245360.0,12183.0,,9006.0,,73.92267914306821,4.965357026410173
26619,5,3530,1,,2021,,,,,,319828.0,80048.0,,46635.0,,58.2587947231661,25.028452793376438
26620,5,3531,9,,2021,,,,,,114549.0,42303.0,,,,,36.93004740329466
26621,5,3535,6,,2021,,,262118.0,,,262118.0,102223.0,,32160.0,,31.46063019085724,38.99884784715281
26622,5,3536,115,,2021,,213450.0,,,,213450.0,108768.0,,42508.0,,39.081347455133866,50.95713281799016
26623,5,3538,73,,2021,,,,176975.0,,499676.0,134604.0,1270.0,32082.0,,23.834358562895606,26.938255989881444
26624,5,3548,18,,2021,,,,,,480000.0,13676.0,,,,,2.8491666666666666
26625,5,3551,140,,2021,,,,,,750407.0,197412.0,,65402.0,,33.12969829594959,26.30732389223448
26626,5,3577,7,,2021,,,565110.0,,,565110.0,414579.0,,17120.0,,4.129490398693615,73.36253118861814
26627,5,3578,9,,2021,,,,,,616092.0,132845.0,,19526.0,,14.698332643306108,21.56252637593087
26628,5,3589,1,,2021,,,,,,435540.0,32650.0,,4168.0,,12.765696784073507,7.496441199430592
26629,5,3591,57,,2021,,,,,,779414.0,229177.0,49268.0,11194.0,,4.8844343018714795,29.403757181677513
26630,5,3604,18,,2021,,24483.0,,,,24483.0,10011.0,,491.0,,4.904604934571971,40.88959686312952
26631,5,3614,9,,2021,,,,,,85800.0,32204.0,,13755.0,,42.712085455222955,37.53379953379953
26632,5,3629,33,,2021,,,356720.0,,,481952.0,39456.0,,8474.0,,21.477088402270883,8.186707389947546
26633,5,3637,17,,2021,,,,,,245646.0,25173.0,,,,,10.247673481351214
26634,5,3637,19,,2021,,,5200.0,,,,,,3000.0,,,
26635,5,3643,1,,2021,,,,,,121542.0,43082.0,,9713.0,,22.5453785803816,35.44618321238749
26636,5,3643,11,,2021,,,,,,50400.0,16047.0,,8452.0,,52.67028104941733,31.839285714285715
26637,5,3643,21,,2021,,,,,,117957.0,19480.0,,,,,16.514492569326112
26638,5,3649,16,,2021,,,,,,287000.0,65700.0,,62500.0,,95.12937595129375,22.89198606271777
26639,5,3649,18,,2021,,,,,,136689.0,43083.0,,9713.0,,22.54485527934452,31.518995676316308
26640,5,3649,9,,2021,,,,,,98268.0,25691.0,,9674.0,,37.655209995718344,26.14381080310986
26641,5,365,6,,2021,,,,,,44680.0,4549.0,,790.0,,17.366454165750714,10.181289167412713
26642,5,3650,1,,2021,,,,,,285206.0,53233.0,1307.0,,,,18.66475459843061
26643,5,3656,6,,2021,,,,,,415297.0,69072.0,,13264.0,,19.2031503358814,16.631952554436946
26644,5,3657,5,,2021,,,91462.0,,,91462.0,38806.0,,12108.0,,31.201360614337986,42.428549561566555
26645,5,3666,30,,2021,,,,,,43200.0,16566.0,,,,,38.34722222222222
26646,5,3672,1,,2021,,,,,,563623.0,12088.0,,1240.0,,10.258107213765719,2.144696011340914
26647,5,3692,33,,2021,,,,,,18000.0,11838.0,,718.0,,6.065213718533536,65.76666666666667
26648,5,370,73,,2021,,,,29363.0,,242672.0,195208.0,,4949.0,,2.535244457194377,80.44108920683061
26649,5,3701,6,,2021,,,59400.0,,,187584.0,45705.0,,11285.0,,24.690952849797615,24.365084442169906
26650,5,371,44,,2021,,,,,,132447.0,89596.0,,10985.0,,12.26059199071387,67.64668131403505
26651,5,373,40,,2021,,,144020.0,,,151974.0,109117.0,7581.0,16997.0,,15.576857868159866,71.79978154157948
